country_name,country_text_id,year,e_regiongeo,v2x_cspart,v2xcs_ccsi,v2x_partipdem,v2csprtcpt,v2x_polyarchy,v2x_libdem,v2x_api,v2xdd_dd,v2x_freexp_altinf,v2xel_frefair,v2x_egaldem,v2x_regime,v2smgovfilprc,v2smgovsmcenprc,v2smonper,GDP per capita (constant 2015 US$),Individuals using the Internet (% of population),"Population, total","School enrollment, secondary (% gross)",Urban population (% of total population),vap_turnout
Myanmar,MMR,2004,13,0.122,0.087,0.046,-1.393,0.094,0.017,0.189,0.027,0.057,0.0,0.073,0.0,-3.694,-3.169,-2.449,463.33013572168,0.0243374,47068772.0,45.0282783508301,28.2256085278922,
Myanmar,MMR,2005,13,0.122,0.087,0.046,-1.393,0.094,0.017,0.189,0.027,0.057,0.0,0.073,0.0,-3.694,-3.169,-2.449,522.099544791815,0.0652389,47438365.0,45.6932487487793,28.390792243762,
Myanmar,MMR,2006,13,0.122,0.087,0.046,-1.393,0.095,0.017,0.19,0.027,0.062,0.0,0.073,0.0,-3.694,-3.169,-2.449,586.085579935448,0.182048,47785135.0,47.5437698364258,28.5517581878355,
Myanmar,MMR,2007,13,0.122,0.087,0.046,-1.393,0.095,0.017,0.191,0.027,0.062,0.0,0.073,0.0,-3.694,-3.169,-2.449,651.729730899198,0.217128,48125043.0,47.3708114624023,28.7079107938945,
Myanmar,MMR,2008,13,0.122,0.087,0.052,-1.393,0.095,0.018,0.191,0.094,0.064,0.0,0.073,0.0,-3.694,-3.169,-2.449,714.620419027129,0.22,48390793.0,49.9790115356445,28.8586544957208,
Myanmar,MMR,2009,13,0.122,0.087,0.052,-1.393,0.097,0.018,0.194,0.094,0.075,0.0,0.073,0.0,-3.694,-3.169,-2.449,785.634853168658,0.22,48660459.0,49.9621315002441,29.0033937270962,
Myanmar,MMR,2010,13,0.198,0.174,0.088,-0.686,0.118,0.032,0.235,0.094,0.169,0.02,0.102,0.0,-2.783,-2.573,-2.449,854.932478027749,0.25,49024382.0,50.8663902282715,29.1415329218024,77.26
Myanmar,MMR,2011,13,0.401,0.403,0.129,0.616,0.22,0.109,0.428,0.094,0.386,0.141,0.137,1.0,-1.678,-1.739,-1.275,895.512538762631,0.98,49419820.0,,29.2724765136213,77.26
Myanmar,MMR,2012,13,0.46,0.478,0.159,0.616,0.3,0.133,0.543,0.094,0.474,0.347,0.17,1.0,-0.503,-0.602,-0.654,953.123081936485,1.4,49837446.0,,29.3956289363345,77.26
Myanmar,MMR,2013,13,0.487,0.459,0.208,0.678,0.355,0.16,0.61,0.088,0.53,0.437,0.179,1.0,-0.27,-0.426,-0.414,1024.69060474658,1.8,50262658.0,,29.5103946237239,77.26
Myanmar,MMR,2014,13,0.543,0.48,0.214,0.794,0.352,0.165,0.608,0.082,0.525,0.433,0.176,1.0,-0.314,-0.426,-0.039,1099.24387751605,7.4,50681634.0,57.1178512573242,29.6164342116462,77.26
Myanmar,MMR,2015,13,0.555,0.483,0.22,0.794,0.366,0.183,0.622,0.077,0.547,0.455,0.202,1.0,-0.199,-0.426,-0.026,1166.73305547935,10.9,51089056.0,,29.7166821191682,69.72
Myanmar,MMR,2016,13,0.575,0.562,0.241,0.74,0.399,0.233,0.655,0.071,0.595,0.526,0.206,1.0,-0.199,-0.022,-0.026,1225.37913972668,16.0,51495696.0,67.7588500976562,29.8129165582094,69.72
Myanmar,MMR,2017,13,0.635,0.596,0.248,1.253,0.4,0.234,0.657,0.066,0.611,0.525,0.223,1.0,-0.199,-0.022,-0.211,1290.56409027458,23.6211,51894938.0,72.3457412719727,29.9051727703437,69.72
Myanmar,MMR,2018,13,0.661,0.596,0.251,1.253,0.395,0.239,0.652,0.06,0.62,0.515,0.229,1.0,-0.199,-0.022,-0.117,1361.56831265985,29.379,52272247.0,77.0191497802734,29.993574050729,69.72
Myanmar,MMR,2019,13,0.661,0.625,0.263,1.253,0.422,0.255,0.681,0.054,0.703,0.507,0.242,1.0,-0.162,-0.022,-0.117,1440.98988238708,36.5405,52640713.0,,30.0782436945232,69.72
Myanmar,MMR,2020,13,0.671,0.625,0.268,1.253,0.427,0.261,0.683,0.049,0.685,0.552,0.244,1.0,-0.162,-0.694,-0.117,1301.3138635245,45.4477,53016522.0,,30.1593049968842,71.89
Myanmar,MMR,2021,13,0.185,0.201,0.102,-0.606,0.107,0.02,0.214,0.043,0.067,0.041,0.064,0.0,-1.673,-2.964,-1.847,1136.99566055698,56.5261,53387102.0,,30.2368812529698,71.89
Myanmar,MMR,2022,13,0.14,0.126,0.094,-1.025,0.092,0.016,0.183,0.038,0.044,0.0,0.06,0.0,-1.673,-2.964,-2.385,1174.76697947364,58.0112,53756787.0,,30.311095757938,71.89
Myanmar,MMR,2023,13,0.134,0.126,0.085,-1.025,0.08,0.015,0.16,0.032,0.042,0.0,0.059,0.0,-1.673,-2.964,-2.385,1177.76649647177,58.5357,54133798.0,,30.3820718069466,71.89
Myanmar,MMR,2024,13,0.134,0.126,0.093,-1.025,0.083,0.016,0.165,0.026,0.048,0.0,0.059,0.0,-1.673,-2.951,-2.385,1158.47928099316,,54500091.0,,30.4499084074136,71.89
Nepal,NPL,2000,14,0.735,0.662,0.214,1.448,0.358,0.29,0.642,0.0,0.77,0.173,0.262,1.0,-0.996,-1.363,-1.295,547.221082273632,0.204652,24546509.0,34.4201507568359,31.0994241803849,
Nepal,NPL,2001,14,0.77,0.654,0.215,1.904,0.355,0.28,0.636,0.0,0.76,0.173,0.26,1.0,-0.996,-1.363,-1.295,564.28622920391,0.240015,24946748.0,37.3896903991699,32.808952331543,
Nepal,NPL,2002,14,0.77,0.654,0.179,1.904,0.272,0.22,0.523,0.0,0.688,0.131,0.219,0.0,-0.996,-1.363,-1.372,556.438454538796,0.312956,25328981.0,41.0556297302246,35.0358944291182,
Nepal,NPL,2003,14,0.77,0.654,0.125,1.904,0.224,0.144,0.448,0.0,0.676,0.0,0.2,0.0,-0.996,-1.363,-1.372,570.28967363428,0.382811,25688758.0,42.0749092102051,38.045308394296,
Nepal,NPL,2004,14,0.77,0.654,0.125,1.904,0.225,0.145,0.45,0.0,0.68,0.0,0.199,0.0,-0.996,-1.363,-1.372,589.46992868617,0.449844,26016656.0,,41.6109470808194,
Nepal,NPL,2005,14,0.771,0.654,0.125,1.904,0.222,0.148,0.444,0.0,0.655,0.0,0.206,0.0,-0.996,-1.363,-1.372,603.190108570995,0.826551,26309458.0,45.098201751709,45.5065633424317,
Nepal,NPL,2006,14,0.802,0.734,0.13,2.258,0.23,0.209,0.46,0.0,0.719,0.0,0.214,0.0,-0.996,-1.363,-0.928,617.477638588722,1.14139,26565425.0,42.5181617736816,49.5059100328759,
Nepal,NPL,2007,14,0.832,0.89,0.149,2.362,0.273,0.276,0.547,0.02,0.886,0.0,0.245,0.0,-0.49,-0.963,-0.48,633.226129136597,1.41,26788492.0,42.0970306396484,53.3827400058951,
Nepal,NPL,2008,14,0.851,0.892,0.23,2.155,0.473,0.407,0.722,0.02,0.892,0.318,0.356,1.0,-0.49,-0.963,-0.116,666.865095417138,1.73,26990037.0,48.0189094543457,56.9108061152324,63.29
Nepal,NPL,2009,14,0.843,0.892,0.264,2.155,0.556,0.465,0.793,0.02,0.914,0.439,0.403,2.0,-0.49,-0.963,-0.116,692.400000816919,1.97,27173035.0,49.2625999450684,59.8638612146309,63.29
Nepal,NPL,2010,14,0.849,0.868,0.261,2.155,0.549,0.463,0.788,0.02,0.91,0.439,0.392,2.0,-0.49,-1.032,-0.116,721.265221364302,7.93,27341952.0,55.5892906188965,62.0156581578338,63.29
Nepal,NPL,2011,14,0.849,0.903,0.264,2.155,0.557,0.471,0.792,0.02,0.91,0.439,0.394,2.0,-0.49,-1.032,-0.116,742.617252662576,9.0,27464494.0,58.9935111999512,63.139949798584,63.29
Nepal,NPL,2012,14,0.839,0.903,0.195,2.155,0.391,0.311,0.655,0.02,0.911,0.177,0.308,1.0,-0.49,-1.032,-0.116,775.310578479839,11.1493,27534915.0,63.1414794921875,63.6558406194333,63.29
Nepal,NPL,2013,14,0.842,0.89,0.152,2.58,0.28,0.191,0.559,0.02,0.855,0.077,0.227,1.0,-0.49,-1.032,-0.116,801.039060847856,13.3,27589996.0,65.4935302734375,64.1314570156048,78.34
Nepal,NPL,2014,14,0.842,0.89,0.302,2.58,0.624,0.497,0.826,0.02,0.859,0.652,0.426,2.0,-0.49,-1.032,-0.116,846.665541773599,15.44,27672370.0,67.5318298339844,64.5640847098488,78.34
Nepal,NPL,2015,14,0.848,0.836,0.353,2.297,0.64,0.532,0.832,0.02,0.858,0.652,0.437,2.0,-0.49,-1.032,-0.116,875.543635474862,17.5816,27823629.0,68.6131210327148,64.9510094249155,78.34
Nepal,NPL,2016,14,0.872,0.873,0.37,2.633,0.661,0.553,0.844,0.02,0.886,0.652,0.437,2.0,-0.49,-1.032,-0.116,875.188943730855,20.7,27955462.0,71.7744979858398,65.2895168835553,78.34
Nepal,NPL,2017,14,0.874,0.846,0.44,2.633,0.658,0.551,0.841,0.02,0.878,0.649,0.451,2.0,-0.49,-1.032,-0.116,951.857298563641,24.3,28011258.0,74.4113311767578,65.5768928085184,68.67
Nepal,NPL,2018,14,0.849,0.794,0.419,2.107,0.632,0.518,0.828,0.02,0.857,0.616,0.429,2.0,-0.49,-1.032,-0.116,1021.91492204011,28.6,28079689.0,,65.8104229225551,68.67
Nepal,NPL,2019,14,0.822,0.807,0.395,2.107,0.601,0.475,0.807,0.02,0.808,0.619,0.394,2.0,-0.568,-1.139,0.087,1077.11796498188,33.3366,28414064.0,80.2800521850586,65.9873929484157,68.67
Nepal,NPL,2020,14,0.818,0.789,0.39,2.107,0.598,0.478,0.805,0.02,0.822,0.611,0.386,2.0,-0.568,-1.139,0.087,1031.53618783934,38.8576,28966574.0,85.3101577758789,66.1050886088505,68.67
Nepal,NPL,2021,14,0.795,0.84,0.4,2.443,0.618,0.494,0.818,0.02,0.808,0.617,0.392,2.0,-0.406,-1.031,0.087,1062.7888430629,45.293,29475010.0,83.9220209713597,66.144235274522,68.67
Nepal,NPL,2022,14,0.872,0.849,0.422,2.603,0.63,0.497,0.825,0.02,0.837,0.629,0.408,2.0,-0.447,-1.127,0.087,1113.55462341223,53.8878,29715436.0,84.1026475876285,66.2992968721053,61.35
Nepal,NPL,2023,14,0.861,0.829,0.459,2.432,0.692,0.53,0.859,0.02,0.84,0.722,0.449,2.0,-0.447,-1.127,0.095,1136.42769313825,55.7716,29694614.0,89.8898815141438,66.5432933453944,61.35
Nepal,NPL,2024,14,0.77,0.808,0.427,2.097,0.669,0.522,0.846,0.02,0.814,0.719,0.428,2.0,-0.447,-1.127,0.189,1179.81272768386,,29651054.0,90.3878462155916,66.772343163029,61.35
Pakistan,PAK,2000,14,0.597,0.559,0.131,1.04,0.203,0.094,0.407,0.02,0.713,0.0,0.088,0.0,-0.146,0.983,0.133,1049.54229686852,,154879127.0,,33.0046884491535,
Pakistan,PAK,2001,14,0.597,0.528,0.13,1.04,0.202,0.091,0.405,0.02,0.713,0.0,0.089,0.0,-0.146,0.983,0.133,1057.86767778646,1.31855,159270907.0,,33.1988471664032,
Pakistan,PAK,2002,14,0.641,0.528,0.165,1.04,0.243,0.132,0.479,0.2,0.738,0.134,0.099,1.0,-0.146,0.983,0.133,1059.04171024589,2.57743,163222549.0,,33.3857078542752,41.8
Pakistan,PAK,2003,14,0.664,0.577,0.24,1.04,0.357,0.191,0.637,0.2,0.746,0.183,0.132,1.0,-0.146,0.983,0.133,1090.27523993746,5.04116,167110248.0,19.8385200500488,33.5669209665019,41.8
Pakistan,PAK,2004,14,0.664,0.577,0.24,1.04,0.357,0.198,0.637,0.2,0.746,0.183,0.132,1.0,-0.146,0.983,0.133,1146.99632842666,6.16432,171286000.0,21.7634296417236,33.7441369568158,41.8
Pakistan,PAK,2005,14,0.664,0.63,0.24,1.04,0.358,0.195,0.637,0.2,0.746,0.183,0.133,1.0,-0.146,0.983,0.133,1201.23359367214,6.33233,175453212.0,22.6038208007812,33.9190062789495,41.8
Pakistan,PAK,2006,14,0.664,0.613,0.239,1.04,0.355,0.19,0.634,0.2,0.742,0.183,0.129,1.0,-0.146,0.618,0.93,1243.94142602543,6.5,179682690.0,27.2463207244873,34.0931793866356,41.8
Pakistan,PAK,2007,14,0.689,0.554,0.236,1.26,0.35,0.189,0.627,0.188,0.738,0.183,0.126,1.0,0.013,0.618,0.812,1265.35567539842,6.8,184493231.0,29.0634307861328,34.2683067336065,41.8
Pakistan,PAK,2008,14,0.73,0.622,0.271,1.554,0.417,0.228,0.683,0.176,0.766,0.309,0.14,1.0,-0.137,0.407,0.812,1258.05188934452,7.0,189499113.0,29.1768093109131,34.4460387735948,44.55
Pakistan,PAK,2009,14,0.726,0.702,0.284,1.554,0.441,0.26,0.707,0.164,0.802,0.319,0.148,1.0,-0.137,0.407,0.812,1269.07432116444,7.5,194376534.0,29.0589694976807,34.6280259603331,44.55
Pakistan,PAK,2010,14,0.725,0.729,0.305,1.528,0.466,0.289,0.729,0.152,0.836,0.336,0.169,1.0,-0.094,-0.027,0.733,1256.69482201323,8.0,199239047.0,29.2962900661933,34.8159187475539,44.55
Pakistan,PAK,2011,14,0.741,0.729,0.305,1.528,0.466,0.288,0.728,0.14,0.835,0.336,0.169,1.0,-0.179,-0.027,0.733,1261.83161907857,8.0,203746065.0,29.7271460529531,35.0113675889897,44.55
Pakistan,PAK,2012,14,0.745,0.729,0.303,1.528,0.462,0.284,0.725,0.128,0.841,0.336,0.167,1.0,-0.179,-0.423,1.239,1275.48806898966,8.1,207667125.0,30.6300201416016,35.2160229383731,44.55
Pakistan,PAK,2013,14,0.685,0.654,0.298,1.047,0.467,0.287,0.728,0.116,0.823,0.344,0.157,1.0,-0.179,-0.271,1.239,1309.70080446386,9.0,211073978.0,31.544819132504,35.4315352494366,53.62
Pakistan,PAK,2014,14,0.675,0.638,0.297,1.047,0.467,0.286,0.73,0.104,0.808,0.342,0.16,1.0,-0.463,-0.271,1.239,1343.30778121043,10.0,214264647.0,32.6573427323505,35.6595549759128,53.62
Pakistan,PAK,2015,14,0.628,0.564,0.274,1.047,0.439,0.267,0.704,0.092,0.746,0.336,0.144,1.0,-0.72,-0.422,1.239,1380.47020838317,11.0,217290883.0,34.6741466548496,35.9017325715342,53.62
Pakistan,PAK,2016,14,0.628,0.538,0.266,1.047,0.428,0.259,0.692,0.08,0.701,0.336,0.141,1.0,-0.72,-0.422,1.135,1452.18658269177,12.3854,220138869.0,35.8643246680809,36.1597184900333,53.62
Pakistan,PAK,2017,14,0.64,0.543,0.259,1.192,0.418,0.257,0.682,0.068,0.669,0.336,0.143,1.0,-0.72,-0.422,1.135,1495.26187528032,13.78,223273967.0,35.3224248744451,36.4351548223399,53.62
Pakistan,PAK,2018,14,0.694,0.547,0.255,1.586,0.395,0.254,0.658,0.056,0.632,0.32,0.135,1.0,-1.179,-0.422,0.999,1561.68169819559,15.34,226928892.0,37.1466063259079,36.7478511550359,51.89
Pakistan,PAK,2019,14,0.673,0.542,0.238,1.404,0.367,0.236,0.631,0.044,0.576,0.287,0.124,1.0,-0.979,-0.422,0.562,1573.8330826937,17.0709,230800899.0,38.7511552822907,37.1091631735769,51.89
Pakistan,PAK,2020,14,0.755,0.557,0.25,1.568,0.376,0.255,0.64,0.032,0.608,0.309,0.135,1.0,-1.319,-0.422,0.562,1526.00597486307,18.9348,235001746.0,,37.5080192948099,51.89
Pakistan,PAK,2021,14,0.725,0.664,0.251,1.568,0.393,0.248,0.656,0.02,0.637,0.319,0.155,1.0,-1.294,-0.422,0.562,1595.02792175422,21.4107,239477801.0,40.2578898404389,37.9333395514173,51.89
Pakistan,PAK,2022,14,0.718,0.688,0.246,1.568,0.383,0.234,0.65,0.02,0.638,0.279,0.133,1.0,-0.871,-0.305,0.562,1642.28066974826,24.2103,243700667.0,40.4177656413012,38.3740439760816,51.89
Pakistan,PAK,2023,14,0.743,0.676,0.226,1.568,0.335,0.211,0.592,0.02,0.543,0.267,0.12,1.0,-0.623,-0.184,0.623,1610.33122837537,27.3759,247504495.0,42.2911451386891,38.8191861872791,51.89
Pakistan,PAK,2024,14,0.652,0.649,0.204,1.076,0.313,0.199,0.576,0.02,0.568,0.164,0.114,1.0,-1.133,-0.51,0.623,1634.56735260799,,251269164.0,48.2805022055997,39.1734368360905,47.28
Philippines,PHL,2000,13,0.842,0.934,0.402,2.292,0.588,0.444,0.801,0.117,0.88,0.588,0.307,2.0,0.617,0.809,0.542,1793.34761146436,1.98225,79625397.0,,39.1384171397742,
Philippines,PHL,2001,13,0.842,0.923,0.376,2.292,0.547,0.413,0.778,0.109,0.868,0.502,0.289,2.0,0.617,0.809,0.542,1807.70892524758,2.52401,81401488.0,70.5786285400391,39.5375185608843,81.08
Philippines,PHL,2002,13,0.842,0.923,0.367,2.292,0.535,0.396,0.772,0.101,0.868,0.468,0.278,2.0,0.617,0.809,0.542,1837.25429286854,4.33228,83068889.0,74.9138336181641,39.9553922931877,81.08
Philippines,PHL,2003,13,0.842,0.923,0.364,2.292,0.534,0.395,0.77,0.093,0.863,0.468,0.278,2.0,0.617,0.809,0.542,1892.82161995051,4.85767,84731835.0,76.8219680786133,40.3928506135438,81.08
Philippines,PHL,2004,13,0.842,0.906,0.338,2.292,0.493,0.358,0.744,0.085,0.856,0.399,0.259,1.0,0.617,0.809,0.542,1978.34489133113,5.24363,86394504.0,78.5408630371094,40.8507057988121,76.97
Philippines,PHL,2005,13,0.853,0.906,0.326,2.292,0.47,0.353,0.731,0.077,0.835,0.362,0.248,1.0,0.617,0.809,0.542,2037.8776605946,5.39764,88015962.0,78.3063812255859,41.3297701258519,76.97
Philippines,PHL,2006,13,0.853,0.906,0.324,2.292,0.47,0.35,0.728,0.07,0.834,0.362,0.248,1.0,0.617,0.809,0.542,2110.42044781284,5.74059,89508986.0,76.9573211669922,41.8308558715226,76.97
Philippines,PHL,2007,13,0.853,0.906,0.322,2.292,0.468,0.356,0.728,0.07,0.834,0.355,0.247,1.0,0.617,0.809,0.542,2209.34651083329,5.97,91075184.0,77.0709991455078,42.3470499959497,63.68
Philippines,PHL,2008,13,0.859,0.906,0.324,2.292,0.466,0.355,0.727,0.07,0.834,0.351,0.246,1.0,0.617,0.809,0.542,2264.9462907288,6.22,92699095.0,78.008903503418,43.1547492407016,63.68
Philippines,PHL,2009,13,0.859,0.906,0.324,2.292,0.467,0.353,0.728,0.07,0.835,0.351,0.247,1.0,0.617,0.809,0.542,2256.72554835463,9.0,94384250.0,80.1762771606445,44.3356772609527,63.68
Philippines,PHL,2010,13,0.876,0.943,0.364,1.951,0.529,0.413,0.769,0.07,0.869,0.448,0.288,2.0,0.617,0.809,0.542,2373.14312064664,25.0,96337125.0,,45.5208176726647,74.98
Philippines,PHL,2011,13,0.876,0.943,0.377,1.951,0.553,0.432,0.783,0.07,0.876,0.492,0.298,2.0,0.617,0.809,0.542,2416.75212064542,29.0,98248614.0,,46.6833632464759,74.98
Philippines,PHL,2012,13,0.876,0.943,0.377,1.951,0.553,0.432,0.783,0.07,0.876,0.492,0.297,2.0,0.617,0.809,0.542,2533.74141964959,30.8,100175512.0,,47.9182784810426,74.98
Philippines,PHL,2013,13,0.876,0.942,0.377,1.951,0.551,0.429,0.783,0.07,0.879,0.478,0.287,2.0,0.617,0.809,0.542,2654.41506933978,32.7,102076336.0,,49.1313688766206,77.31
Philippines,PHL,2014,13,0.876,0.942,0.377,1.951,0.55,0.428,0.783,0.07,0.879,0.47,0.286,2.0,0.617,0.809,0.542,2776.92005909479,34.7,103767130.0,81.5640314318642,50.2392400212368,77.31
Philippines,PHL,2015,13,0.889,0.942,0.378,1.951,0.549,0.429,0.782,0.07,0.879,0.47,0.288,2.0,0.617,0.809,0.542,2909.85818010301,36.9,105312992.0,82.0085254812081,51.1549047745227,77.31
Philippines,PHL,2016,13,0.819,0.903,0.35,1.801,0.52,0.367,0.756,0.07,0.762,0.499,0.262,2.0,0.525,0.368,0.403,3076.3374186759,39.2,106735719.0,82.7837574272484,51.9114748151175,81.95
Philippines,PHL,2017,13,0.788,0.886,0.338,1.459,0.508,0.342,0.745,0.07,0.746,0.5,0.24,2.0,0.525,0.368,0.403,3247.4503878362,41.6,108119693.0,80.9227600097656,52.6010482354344,81.95
Philippines,PHL,2018,13,0.76,0.806,0.322,1.378,0.482,0.316,0.726,0.07,0.704,0.5,0.229,1.0,0.525,0.368,0.403,3410.93647976109,44.1,109465287.0,79.3622469757001,53.2088897464754,81.95
Philippines,PHL,2019,13,0.818,0.774,0.311,1.378,0.45,0.295,0.7,0.07,0.654,0.465,0.203,1.0,0.525,0.368,0.403,3575.88170922922,43.0266,110804683.0,85.3821865979599,53.7157859948017,74.31
Philippines,PHL,2020,13,0.709,0.744,0.284,1.378,0.425,0.286,0.679,0.07,0.586,0.448,0.183,1.0,0.525,0.368,0.403,3198.66690008413,53.7649,112081264.0,87.9419879481158,54.1077719895977,74.31
Philippines,PHL,2021,13,0.709,0.744,0.287,1.378,0.432,0.284,0.684,0.07,0.615,0.448,0.184,1.0,0.525,0.368,0.549,3350.97587587776,66.9078,113100950.0,85.8666475631511,54.4504102510776,74.31
Philippines,PHL,2022,13,0.709,0.744,0.287,1.378,0.43,0.288,0.686,0.07,0.657,0.409,0.189,1.0,0.525,0.368,0.373,3577.70136573244,75.2111,113964338.0,92.291271176651,54.7902343568327,83.83
Philippines,PHL,2023,13,0.709,0.773,0.289,1.378,0.434,0.299,0.692,0.07,0.664,0.389,0.191,1.0,0.525,0.368,0.373,3744.69763802928,83.7661,114891199.0,91.5493424610693,55.1242716168851,83.83
Philippines,PHL,2024,13,0.681,0.773,0.284,1.378,0.435,0.308,0.691,0.07,0.667,0.386,0.187,1.0,0.525,0.368,0.563,3925.3048697218,,115843670.0,85.2945085684493,55.4520983215477,83.83
Singapore,SGP,2000,13,0.348,0.383,0.097,-0.341,0.381,0.305,0.642,0.011,0.347,0.676,0.351,1.0,-0.697,-0.397,-1.417,34890.0811365168,36.0,4027887.0,,100.0,
Singapore,SGP,2001,13,0.348,0.383,0.097,-0.341,0.381,0.304,0.641,0.011,0.347,0.676,0.351,1.0,-0.697,-0.397,-1.417,33597.8690808226,41.6704,4138012.0,,100.0,94.61
Singapore,SGP,2002,13,0.348,0.383,0.096,-0.341,0.377,0.303,0.637,0.011,0.347,0.678,0.349,1.0,-0.697,-0.397,-1.417,34598.8267483781,47.0,4175950.0,,100.0,94.61
Singapore,SGP,2003,13,0.348,0.383,0.096,-0.341,0.377,0.303,0.637,0.011,0.347,0.678,0.349,1.0,-0.697,-0.397,-1.417,36709.7965038255,53.8379,4114826.0,,100.0,94.61
Singapore,SGP,2004,13,0.348,0.383,0.096,-0.341,0.377,0.303,0.637,0.011,0.347,0.678,0.349,1.0,-0.697,-0.397,-1.417,39856.6356222613,62.0,4166664.0,,100.0,94.61
Singapore,SGP,2005,13,0.348,0.383,0.095,-0.341,0.372,0.301,0.632,0.011,0.33,0.678,0.346,1.0,-0.697,-0.397,-1.417,41798.4880834671,61.0,4265762.0,,100.0,94.61
Singapore,SGP,2006,13,0.351,0.383,0.1,-0.341,0.387,0.308,0.649,0.011,0.354,0.719,0.356,1.0,-0.494,-0.397,-1.417,44159.4101820552,59.0,4401365.0,,100.0,94.01
Singapore,SGP,2007,13,0.343,0.383,0.098,-0.341,0.385,0.306,0.649,0.011,0.338,0.741,0.354,1.0,-0.494,-0.397,-1.285,46178.8139470199,69.9,4588599.0,,100.0,94.01
Singapore,SGP,2008,13,0.343,0.383,0.099,-0.341,0.391,0.31,0.653,0.011,0.347,0.741,0.357,1.0,-0.494,-0.397,-1.285,44601.5799302699,69.0,4839396.0,,100.0,94.01
Singapore,SGP,2009,13,0.343,0.383,0.099,-0.341,0.39,0.31,0.653,0.011,0.354,0.741,0.358,1.0,-0.494,-0.397,-1.285,43331.8746638962,69.0,4987573.0,,100.0,94.01
Singapore,SGP,2010,13,0.323,0.383,0.097,-0.341,0.39,0.309,0.653,0.011,0.354,0.741,0.358,1.0,-0.494,-0.397,-1.285,48752.0515441859,71.0,5076732.0,,100.0,94.01
Singapore,SGP,2011,13,0.323,0.399,0.102,-0.341,0.404,0.319,0.667,0.011,0.358,0.763,0.365,1.0,-0.494,-0.397,-1.285,50713.5326393594,71.0,5183688.0,,100.0,93.18
Singapore,SGP,2012,13,0.359,0.399,0.111,-0.341,0.42,0.328,0.68,0.011,0.367,0.774,0.375,1.0,-0.494,-0.397,-1.285,51679.352717333,72.0,5312437.0,,100.0,93.18
Singapore,SGP,2013,13,0.333,0.399,0.106,-0.341,0.416,0.325,0.678,0.011,0.352,0.774,0.373,1.0,-0.494,-0.397,-1.285,53298.9728558286,80.9021,5399162.0,,100.0,93.18
Singapore,SGP,2014,13,0.333,0.399,0.106,-0.341,0.416,0.325,0.678,0.011,0.352,0.774,0.373,1.0,-0.494,-0.397,-1.285,54681.9336458253,79.0292,5469724.0,,100.0,93.18
Singapore,SGP,2015,13,0.333,0.387,0.106,-0.341,0.415,0.325,0.677,0.011,0.352,0.779,0.372,1.0,-0.494,-0.397,-1.285,55645.6068614606,79.013,5535002.0,,100.0,93.7
Singapore,SGP,2016,13,0.333,0.387,0.109,-0.341,0.427,0.332,0.687,0.011,0.376,0.792,0.378,1.0,-0.494,-0.397,-1.285,56986.7853102911,84.4523,5607283.0,107.745868589242,100.0,93.7
Singapore,SGP,2017,13,0.381,0.372,0.114,-0.393,0.422,0.34,0.684,0.011,0.373,0.794,0.357,1.0,-0.494,-0.397,-1.285,59485.3015873921,84.4523,5612253.0,107.472873863465,100.0,93.7
Singapore,SGP,2018,13,0.398,0.387,0.113,-0.321,0.411,0.333,0.673,0.011,0.372,0.789,0.351,1.0,-0.494,-0.397,-1.285,61250.3476672302,88.1656,5638676.0,105.745250914262,100.0,93.7
Singapore,SGP,2019,13,0.419,0.377,0.115,-0.252,0.405,0.328,0.669,0.011,0.352,0.789,0.344,1.0,-0.494,-0.603,-1.285,61345.5291820062,88.9493,5703569.0,104.621987875083,100.0,93.7
Singapore,SGP,2020,13,0.329,0.403,0.102,-0.252,0.4,0.325,0.665,0.011,0.334,0.761,0.352,1.0,-0.384,-0.617,-1.301,59189.70385743,92.0043,5685807.0,103.115839213946,100.0,95.81
Singapore,SGP,2021,13,0.417,0.403,0.109,-0.252,0.395,0.325,0.659,0.011,0.336,0.741,0.349,1.0,-0.384,-0.617,-1.301,67731.2610711717,96.9247,5453566.0,102.951274385922,100.0,95.81
Singapore,SGP,2022,13,0.417,0.403,0.109,-0.252,0.395,0.324,0.66,0.011,0.331,0.741,0.349,1.0,-0.384,-0.617,-1.301,68218.805333562,95.9539,5637022.0,103.009804103267,100.0,95.81
Singapore,SGP,2023,13,0.386,0.403,0.108,-0.252,0.403,0.331,0.666,0.011,0.353,0.771,0.355,1.0,-0.657,-0.617,-0.851,66167.3596303607,94.2852,5917648.0,103.082801906213,100.0,95.81
Singapore,SGP,2024,13,0.386,0.403,0.112,-0.252,0.414,0.343,0.677,0.011,0.34,0.802,0.362,1.0,-0.657,-0.617,-1.155,67706.8336149739,94.3776,6036860.0,,100.0,95.81
South Korea,KOR,2000,12,0.903,0.82,0.595,1.577,0.842,0.765,0.933,0.072,0.96,0.932,0.734,3.0,1.137,1.794,2.114,17763.1353417297,44.7,47008111.0,98.0937805175781,79.579960745642,57.21
South Korea,KOR,2001,12,0.903,0.82,0.597,1.577,0.845,0.769,0.934,0.065,0.96,0.938,0.737,3.0,1.137,1.794,2.114,18460.4288193829,56.6,47370164.0,97.6082382202148,79.8787704357425,57.21
